actual,city,contract_type,disagreement_bucket,eligibility_class,event_date,event_key,lead_time_bucket,market_bucket,market_prob,market_ticker,model_prob,partition,probability_bucket,profit_loss,stake,station_bucket,strategy_version,trade_id,uncertainty_bucket
0.0,Dallas,threshold,20pp+,RESEARCH_ONLY,2026-08-26,Dallas|2026-08-26|high,0-1d,<0.20,0.01,KXHIGHTDAL-26AUG25-T103,0.4602,holdout,40-49%,-10.0,10.0,Dallas|station_verified=True,v3.0,534,6F+
0.0,Dallas,threshold,10-19pp,RESEARCH_ONLY,2026-08-26,Dallas|2026-08-26|high,0-1d,<0.20,0.01,KXHIGHTDAL-26AUG25-T110,0.135666,holdout,10-19%,-10.0,10.0,Dallas|station_verified=True,v3.0,535,6F+
0.0,Minneapolis,range,10-19pp,RESEARCH_ONLY,2026-08-26,Minneapolis|2026-08-26|high,0-1d,<0.20,0.01,KXHIGHTMIN-26AUG25-B83.5,0.12061,holdout,10-19%,-10.0,10.0,Minneapolis|station_verified=True,v3.0,540,6F+
0.0,Minneapolis,threshold,20pp+,RESEARCH_ONLY,2026-08-26,Minneapolis|2026-08-26|high,0-1d,<0.20,0.01,KXHIGHTMIN-26AUG25-T83,0.3324,holdout,30-39%,-10.0,10.0,Minneapolis|station_verified=True,v3.0,541,6F+
0.0,Dallas,range,20pp+,RESEARCH_ONLY,2026-08-26,Dallas|2026-08-26|low,0-1d,<0.20,0.01,KXLOWTDAL-26AUG25-B82.5,0.8679,holdout,80-89%,-10.0,10.0,Dallas|station_verified=True,v3.0,546,6F+
0.0,Dallas,range,10-19pp,RESEARCH_ONLY,2026-08-26,Dallas|2026-08-26|low,0-1d,<0.20,0.01,KXLOWTDAL-26AUG25-B84.5,0.127786,holdout,10-19%,-10.0,10.0,Dallas|station_verified=True,v3.0,547,6F+
0.0,Dallas,threshold,20pp+,RESEARCH_ONLY,2026-08-26,Dallas|2026-08-26|low,0-1d,<0.20,0.01,KXLOWTDAL-26AUG25-T78,0.231678,holdout,20-29%,-10.0,10.0,Dallas|station_verified=True,v3.0,548,6F+
0.0,Dallas,threshold,20pp+,RESEARCH_ONLY,2026-08-26,Dallas|2026-08-26|low,0-1d,<0.20,0.01,KXLOWTDAL-26AUG25-T85,0.394863,holdout,30-39%,-10.0,10.0,Dallas|station_verified=True,v3.0,549,6F+
0.0,Denver,range,20pp+,RESEARCH_ONLY,2026-08-26,Denver|2026-08-26|low,0-1d,<0.20,0.12,KXLOWTDEN-26AUG25-B59.5,0.8679,holdout,80-89%,-10.0,10.0,Denver|station_verified=True,v3.0,552,6F+
0.0,Denver,range,10-19pp,RESEARCH_ONLY,2026-08-26,Denver|2026-08-26|low,0-1d,<0.20,0.01,KXLOWTDEN-26AUG25-B61.5,0.122281,holdout,10-19%,-10.0,10.0,Denver|station_verified=True,v3.0,553,6F+
0.0,Denver,threshold,20pp+,RESEARCH_ONLY,2026-08-26,Denver|2026-08-26|low,0-1d,<0.20,0.02,KXLOWTDEN-26AUG25-T57,0.394863,holdout,30-39%,-10.0,10.0,Denver|station_verified=True,v3.0,554,6F+
0.0,Denver,threshold,20pp+,RESEARCH_ONLY,2026-08-26,Denver|2026-08-26|low,0-1d,<0.20,0.01,KXLOWTDEN-26AUG25-T64,0.231678,holdout,20-29%,-10.0,10.0,Denver|station_verified=True,v3.0,555,6F+
0.0,Houston,range,10-19pp,RESEARCH_ONLY,2026-08-26,Houston|2026-08-26|low,0-1d,<0.20,0.01,KXLOWTHOU-26AUG25-B73.5,0.110746,holdout,10-19%,-10.0,10.0,Houston|station_verified=True,v3.0,559,6F+
0.0,Houston,range,10-19pp,RESEARCH_ONLY,2026-08-26,Houston|2026-08-26|low,0-1d,<0.20,0.01,KXLOWTHOU-26AUG25-B75.5,0.127786,holdout,10-19%,-10.0,10.0,Houston|station_verified=True,v3.0,560,6F+
0.0,Houston,range,20pp+,RESEARCH_ONLY,2026-08-26,Houston|2026-08-26|low,0-1d,<0.20,0.02,KXLOWTHOU-26AUG25-B79.5,0.8777,holdout,80-89%,-10.0,10.0,Houston|station_verified=True,v3.0,561,6F+
0.0,Houston,threshold,20pp+,RESEARCH_ONLY,2026-08-26,Houston|2026-08-26|low,0-1d,<0.20,0.01,KXLOWTHOU-26AUG25-T73,0.274253,holdout,20-29%,-10.0,10.0,Houston|station_verified=True,v3.0,562,6F+
0.0,Houston,threshold,20pp+,RESEARCH_ONLY,2026-08-26,Houston|2026-08-26|low,0-1d,<0.20,0.01,KXLOWTHOU-26AUG25-T80,0.344578,holdout,30-39%,-10.0,10.0,Houston|station_verified=True,v3.0,563,6F+
0.0,Los Angeles,range,10-19pp,RESEARCH_ONLY,2026-08-26,Los Angeles|2026-08-26|low,0-1d,<0.20,0.01,KXLOWTLAX-26AUG25-B66.5,0.130182,holdout,10-19%,-10.0,10.0,Los Angeles|station_verified=True,v3.0,567,6F+
0.0,Los Angeles,range,20pp+,RESEARCH_ONLY,2026-08-26,Los Angeles|2026-08-26|low,0-1d,<0.20,0.02,KXLOWTLAX-26AUG25-B70.5,0.9075,holdout,90-100%,-10.0,10.0,Los Angeles|station_verified=True,v3.0,568,6F+
0.0,Los Angeles,threshold,20pp+,RESEARCH_ONLY,2026-08-26,Los Angeles|2026-08-26|low,0-1d,<0.20,0.01,KXLOWTLAX-26AUG25-T66,0.572732,holdout,50-59%,-10.0,10.0,Los Angeles|station_verified=True,v3.0,569,6F+
0.0,Los Angeles,threshold,10-19pp,RESEARCH_ONLY,2026-08-26,Los Angeles|2026-08-26|low,0-1d,<0.20,0.01,KXLOWTLAX-26AUG25-T73,0.118339,holdout,10-19%,-10.0,10.0,Los Angeles|station_verified=True,v3.0,570,6F+
0.0,Oklahoma City,range,20pp+,RESEARCH_ONLY,2026-08-26,Oklahoma City|2026-08-26|low,0-1d,<0.20,0.05,KXLOWTOKC-26AUG25-B73.5,0.8974,holdout,80-89%,-10.0,10.0,Oklahoma City|station_verified=True,v3.0,579,6F+
0.0,Oklahoma City,range,10-19pp,RESEARCH_ONLY,2026-08-26,Oklahoma City|2026-08-26|low,0-1d,<0.20,0.01,KXLOWTOKC-26AUG25-B75.5,0.123074,holdout,10-19%,-10.0,10.0,Oklahoma City|station_verified=True,v3.0,580,6F+
0.0,Oklahoma City,threshold,20pp+,RESEARCH_ONLY,2026-08-26,Oklahoma City|2026-08-26|low,0-1d,<0.20,0.01,KXLOWTOKC-26AUG25-T76,0.649264,holdout,60-69%,-10.0,10.0,Oklahoma City|station_verified=True,v3.0,581,6F+
0.0,Minneapolis,range,10-19pp,RESEARCH_ONLY,2026-08-26,Minneapolis|2026-08-26|high,0-1d,<0.20,0.01,KXHIGHTMIN-26AUG25-B85.5,0.117902,holdout,10-19%,-10.0,10.0,Minneapolis|station_verified=True,v3.0,585,6F+
0.0,Minneapolis,threshold,10-19pp,RESEARCH_ONLY,2026-08-26,Minneapolis|2026-08-26|high,0-1d,<0.20,0.01,KXHIGHTMIN-26AUG25-T90,0.125072,holdout,10-19%,-10.0,10.0,Minneapolis|station_verified=True,v3.0,586,6F+
0.0,Los Angeles,range,10-19pp,RESEARCH_ONLY,2026-08-26,Los Angeles|2026-08-26|low,0-1d,<0.20,0.03,KXLOWTLAX-26AUG25-B68.5,0.132295,holdout,10-19%,-10.0,10.0,Los Angeles|station_verified=True,v3.0,622,6F+
0.0,Denver,range,10-19pp,RESEARCH_ONLY,2026-08-26,Denver|2026-08-26|high,0-1d,<0.20,0.01,KXHIGHDEN-26AUG25-B83.5,0.123074,holdout,10-19%,-10.0,10.0,Denver|station_verified=True,v3.0,639,6F+
